data,count,response 
2015-12-09,1,externals 
2015-12-05,1,externals 
2015-12-03,1,externals 
2015-12-01,1,externals 
2015-11-24,2,externals 
2015-11-23,1,externals 
2015-11-22,1,externals 
2015-11-18,2,externals 
2015-11-17,3,externals 
2015-11-16,3,externals 
2015-11-15,3,externals 
2015-11-13,2,externals 
2015-11-11,2,externals 
2015-11-10,1,externals 
2015-11-08,1,externals 
2015-11-07,3,externals 
2015-11-05,2,externals 
2015-11-04,1,externals 
2015-10-27,1,externals 
2015-10-26,1,externals 
2015-10-23,2,externals 
2015-10-19,1,externals 
2015-10-17,1,externals 
2015-10-16,1,externals 
2015-10-15,2,externals 
2015-10-14,2,externals 
2015-10-13,1,externals 
2015-10-12,2,externals 
2015-10-10,1,externals 
2015-10-09,1,externals 
2015-10-06,1,externals 
2015-10-02,3,externals 
2015-09-28,1,externals 
2015-09-26,1,externals 
2015-09-24,2,externals 
2015-09-22,1,externals 
2015-09-19,1,externals 
2015-09-17,2,externals 
2015-09-15,2,externals 
2015-09-14,1,externals 
2015-09-13,1,externals 
2015-09-11,1,externals 
2015-09-09,2,externals 
2015-09-05,1,externals 
2015-09-04,1,externals 
2015-09-03,1,externals 
2015-09-02,1,externals 
2015-09-01,2,externals 
2015-08-31,2,externals 
2015-08-29,1,externals 
2015-08-28,2,externals 
2015-08-27,1,externals 
2015-08-26,1,externals 
2015-08-25,2,externals 
2015-08-24,2,externals 
2015-08-23,1,externals 
2015-08-19,3,externals 
2015-08-18,3,externals 
2015-08-15,1,externals 
2015-08-13,2,externals 
2015-08-07,1,externals 
2015-08-05,4,externals 
2015-08-04,1,externals 
2015-08-03,1,externals 
2015-07-31,5,externals 
2015-07-30,4,externals 
2015-07-29,3,externals 
2015-07-28,7,externals 
2015-07-27,2,externals 
2015-07-25,2,externals 
2015-07-24,2,externals 
2015-07-23,2,externals 
2015-07-22,2,externals 
2015-07-21,2,externals 
2015-07-20,1,externals 
2015-07-19,1,externals 
2015-07-18,1,externals 
2015-07-17,1,externals 
2015-07-15,1,externals 
2015-07-14,1,externals 
2015-07-13,6,externals 
2015-07-12,1,externals 
2015-07-11,1,externals 
2015-07-09,1,externals 
2015-07-07,1,externals 
2015-07-06,1,externals 
2015-07-03,2,externals 
2015-07-02,2,externals 
2015-07-01,2,externals 
2015-06-30,3,externals 
2015-06-29,1,externals 
2015-06-28,1,externals 
2015-06-26,1,externals 
2015-06-25,2,externals 
2015-06-24,1,externals 
2015-06-23,1,externals 
2015-06-22,2,externals 
2015-06-20,2,externals 
2015-06-17,1,externals 
2015-06-16,1,externals 
2015-06-15,1,externals 
2015-06-12,2,externals 
2015-06-11,6,externals 
2015-06-10,1,externals 
2015-06-09,3,externals 
2015-06-08,2,externals 
2015-06-07,5,externals 
2015-06-05,1,externals 
2015-06-03,2,externals 
2015-06-02,2,externals 
2015-06-01,1,externals 
2015-05-31,1,externals 
2015-05-29,1,externals 
2015-05-28,3,externals 
2015-05-27,2,externals 
2015-05-26,1,externals 
2015-05-25,2,externals 
2015-05-23,1,externals 
2015-05-22,3,externals 
2015-05-21,3,externals 
2015-05-19,1,externals 
2015-05-18,2,externals 
2015-05-17,1,externals 
2015-05-16,1,externals 
2015-05-15,3,externals 
2015-05-13,3,externals 
2015-05-12,1,externals 
2015-05-11,4,externals 
2015-05-08,1,externals 
2015-05-07,1,externals 
2015-05-05,2,externals 
2015-05-04,2,externals 
2015-05-01,1,externals 
2015-04-30,2,externals 
2015-04-29,2,externals 
2015-04-28,2,externals 
2015-04-27,2,externals 
2015-04-23,6,externals 
2015-04-22,1,externals 
2015-04-21,2,externals 
2015-04-20,1,externals 
2015-04-19,1,externals 
2015-04-17,1,externals 
2015-04-15,1,externals 
2015-04-14,2,externals 
2015-04-13,1,externals 
2015-04-11,1,externals 
2015-04-03,2,externals 
2015-04-01,5,externals 
2015-03-30,5,externals 
2015-03-27,5,externals 
2015-03-26,1,externals 
2015-03-24,1,externals 
2015-03-23,2,externals 
2015-03-20,1,externals 
2015-03-18,3,externals 
2015-03-17,2,externals 
2015-03-14,1,externals 
2015-03-13,1,externals 
2015-03-11,2,externals 
2015-03-10,1,externals 
2015-03-09,1,externals 
2015-03-08,1,externals 
2015-03-07,1,externals 
2015-03-05,1,externals 
2015-03-04,2,externals 
2015-03-03,1,externals 
2015-03-02,1,externals 
2015-02-27,2,externals 
2015-02-25,1,externals 
2015-02-24,3,externals 
2015-02-22,2,externals 
2015-02-21,1,externals 
2015-02-18,2,externals 
2015-02-17,1,externals 
2015-02-16,1,externals 
2015-02-14,1,externals 
2015-02-13,2,externals 
2015-02-12,4,externals 
2015-02-11,1,externals 
2015-02-08,1,externals 
2015-02-06,1,externals 
2015-02-04,5,externals 
2015-02-01,2,externals 
2015-01-31,6,externals 
2015-01-30,1,externals 
2015-01-29,3,externals 
2015-01-27,3,externals 
2015-01-26,1,externals 
2015-01-24,1,externals 
2015-01-23,1,externals 
2015-01-22,2,externals 
2015-01-20,1,externals 
2015-01-19,1,externals 
2015-01-17,1,externals 
2015-01-16,3,externals 
2015-01-14,3,externals 
2015-01-13,1,externals 
2015-01-12,2,externals 
2015-01-10,1,externals 
2015-01-08,2,externals 
2015-01-07,2,externals 
2014-12-27,1,externals 
2014-12-23,1,externals 
2014-12-22,1,externals 
2014-12-21,1,externals 
2014-12-20,1,externals 
2014-12-19,1,externals 
2014-12-18,1,externals 
2014-12-16,3,externals 
2014-12-12,1,externals 
2014-12-11,2,externals 
2014-12-08,1,externals 
2014-12-07,1,externals 
2014-12-05,2,externals 
2014-12-04,1,externals 
2014-12-03,1,externals 
2014-11-27,1,externals 
2014-11-26,1,externals 
2014-11-25,2,externals 
2014-11-22,1,externals 
2014-11-20,2,externals 
2014-11-19,1,externals 
2014-11-18,2,externals 
2014-11-17,2,externals 
2014-11-14,1,externals 
2014-11-13,1,externals 
2014-11-12,1,externals 
2014-11-11,1,externals 
2014-11-10,1,externals 
2014-11-09,1,externals 
2014-11-07,1,externals 
2014-11-06,1,externals 
2014-11-05,2,externals 
2014-11-04,2,externals 
2014-10-31,2,externals 
2014-10-30,1,externals 
2014-10-29,1,externals 
2014-10-25,1,externals 
2014-10-24,2,externals 
2014-10-22,1,externals 
2014-10-21,3,externals 
2014-10-20,1,externals 
2014-10-18,1,externals 
2014-10-16,1,externals 
2014-10-15,1,externals 
2014-10-14,4,externals 
2014-10-13,4,externals 
2014-10-12,2,externals 
2014-10-09,2,externals 
2014-10-08,1,externals 
2014-10-07,3,externals 
2014-10-03,1,externals 
2014-10-01,2,externals 
2014-09-30,1,externals 
2014-09-25,1,externals 
2014-09-24,1,externals 
2014-09-23,2,externals 
2014-09-22,3,externals 
2014-09-19,2,externals 
2014-09-18,1,externals 
2014-09-16,1,externals 
2014-09-14,1,externals 
2014-09-11,2,externals 
2014-09-10,1,externals 
2014-09-09,1,externals 
2014-09-08,1,externals 
2014-09-06,1,externals 
2014-09-04,4,externals 
2014-09-03,1,externals 
2014-08-28,2,externals 
2014-08-27,1,externals 
2014-08-26,1,externals 
2014-08-25,1,externals 
2014-08-24,1,externals 
2014-08-21,2,externals 
2014-08-18,1,externals 
2014-08-15,2,externals 
2014-08-13,2,externals 
2014-08-12,3,externals 
2014-08-11,2,externals 
2014-08-09,1,externals 
2014-08-05,2,externals 
2014-08-04,1,externals 
2014-08-03,1,externals 
2014-07-31,1,externals 
2014-07-30,1,externals 
2014-07-29,2,externals 
2014-07-27,2,externals 
2014-07-26,2,externals 
2014-07-23,2,externals 
2014-07-22,2,externals 
2014-07-21,2,externals 
2014-07-19,1,externals 
2014-07-16,3,externals 
2014-07-12,1,externals 
2014-07-11,3,externals 
2014-07-10,3,externals 
2014-07-09,1,externals 
2014-07-04,1,externals 
2014-07-03,1,externals 
2014-07-02,1,externals 
2014-07-01,2,externals 
2014-06-30,2,externals 
2014-06-27,1,externals 
2014-06-25,2,externals 
2014-06-24,2,externals 
2014-06-22,1,externals 
2014-06-20,4,externals 
2014-06-19,3,externals 
2014-06-18,3,externals 
2014-06-17,1,externals 
2014-06-15,1,externals 
2014-06-14,2,externals 
2014-06-13,2,externals 
2014-06-12,1,externals 
2014-06-10,2,externals 
2014-06-09,1,externals 
2014-06-06,3,externals 
2014-06-05,4,externals 
2014-06-04,2,externals 
2014-06-03,1,externals 
2014-05-31,1,externals 
2014-05-30,1,externals 
2014-05-27,1,externals 
2014-05-26,1,externals 
2014-05-25,1,externals 
2014-05-23,2,externals 
2014-05-22,5,externals 
2014-05-20,1,externals 
2014-05-18,1,externals 
2014-05-17,2,externals 
2014-05-16,1,externals 
2014-05-15,1,externals 
2014-05-14,2,externals 
2014-05-13,1,externals 
2014-05-12,3,externals 
2014-05-11,6,externals 
2014-05-10,2,externals 
2014-05-09,8,externals 
2014-05-08,4,externals 
2014-05-07,10,externals 
2014-05-06,12,externals 
2014-05-04,1,externals 
2014-03-18,1,externals 
2014-03-15,1,externals 
2014-02-28,2,externals 
2014-02-04,1,externals 
2014-02-03,1,externals 
2014-01-22,1,externals 
2014-01-10,1,externals 
2013-12-20,1,externals 
2013-12-16,1,externals 
2013-12-13,2,externals 
2013-12-12,1,externals 
2013-12-06,2,externals 
2013-12-05,3,externals 
2013-12-03,1,externals 
2013-11-29,1,externals 
2013-11-25,1,externals 
2013-11-21,1,externals 
2013-11-20,1,externals 
2013-11-08,1,externals 
2013-11-06,1,externals 
2013-11-05,1,externals 
2013-10-30,1,externals 
2013-10-24,1,externals 
2013-10-17,2,externals 
2013-10-09,2,externals 
2013-10-08,1,externals 
2013-10-07,1,externals 
2013-09-28,1,externals 
2013-09-27,1,externals 
2013-09-25,1,externals 
2013-09-24,1,externals 
2013-09-23,2,externals 
2013-09-12,3,externals 
2013-09-11,2,externals 
2013-09-03,1,externals 
2013-08-21,1,externals 
2013-08-20,1,externals 
2013-08-16,1,externals 
2013-08-14,2,externals 
2013-07-23,3,externals 
2013-07-22,2,externals 
2013-07-19,3,externals 
2013-07-18,1,externals 
2013-07-17,1,externals 
2013-03-11,1,externals 
2013-03-04,2,externals 
2013-02-28,2,externals 
2013-02-26,1,externals 
2013-02-17,1,externals 
2013-01-17,1,externals 
2012-12-18,1,externals 
2012-11-03,1,externals 
2012-10-29,1,externals 
2012-09-30,1,externals 
2012-03-06,1,externals 
